Model:	LI-7810
SN:	TG10-01932
Software Version:	2.3.8
Timestamp:	2024-12-12 12:00:59
Timezone:	Etc/UTC
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1734020473	655481100	68995	0	"Calbaja_0.4ml"	2024-12-12	16:21:13	76.273781	11.534675	-25.033815	39.7999	55.001	24.6033	35.1359	0.00125232	12.3372	54.5005	-34.25	0.169056	23.9961	  3
DATA	1734020474	655481100	68999	0	"Calbaja_0.4ml"	2024-12-12	16:21:14	76.056122	11.552314	-25.01757	39.7999	55.001	24.6033	35.1359	0.0012545	12.3381	54.5005	-2.5	0.169056	23.9961	 46
DATA	1734020475	655481100	69003	0	"Calbaja_0.4ml"	2024-12-12	16:21:15	76.119133	11.3124	-25.014376	39.7999	55.001	24.6029	35.1359	0.00125357	12.338	54.5005	-0.75	0.169056	23.9961	 33
DATA	1734020476	655481100	69007	0	"Calbaja_0.4ml"	2024-12-12	16:21:16	75.446365	11.183074	-24.963631	39.7999	55.001	24.6037	35.1359	0.00125664	12.3374	54.5005	1.75	0.169056	23.9958	176
DATA	1734020477	655481100	69011	0	"Calbaja_0.4ml"	2024-12-12	16:21:17	74.762817	11.318601	-25.065142	39.8003	55.001	24.6033	35.1359	0.00125454	12.3378	54.5005	-7.5	0.169056	23.9958	132
DATA	1734020478	655481100	69015	0	"Calbaja_0.4ml"	2024-12-12	16:21:18	74.940987	11.597192	-24.953699	39.8003	55.001	24.6033	35.1359	0.00125173	12.3377	54.5005	-10	0.169056	23.9954	116
DATA	1734020479	655195951	69019	0	"Calbaja_0.4ml"	2024-12-12	16:21:19	74.913071	11.664608	-24.998243	39.8003	55.001	24.6013	35.1359	0.00125351	12.3373	54.5005	39.5	0.169056	23.995	118
DATA	1734020480	655195951	69023	0	"Calbaja_0.4ml"	2024-12-12	16:21:20	74.579277	11.18801	-24.983484	39.7986	55.001	24.6013	35.1359	0.00124914	12.3378	54.5005	13.25	0.169056	23.995	124
DATA	1734020481	655195951	69027	0	"Calbaja_0.4ml"	2024-12-12	16:21:21	74.257324	11.247378	-24.96649	39.8003	55.001	24.6021	35.1359	0.00125093	12.3375	54.5005	51.25	0.169056	23.995	105
DATA	1734020482	655195951	69031	0	"Calbaja_0.4ml"	2024-12-12	16:21:22	74.875275	11.03661	-24.944014	39.7999	55.001	24.6029	35.1359	0.00125254	12.3371	54.5005	-26	0.169056	23.9958	 66
DATA	1734020483	655195951	69035	0	"Calbaja_0.4ml"	2024-12-12	16:21:23	74.109703	11.382029	-24.974148	39.799	55.001	24.6013	35.1359	0.00125198	12.3383	54.5005	1.25	0.169056	23.9954	116
DATA	1734020484	655195951	69039	0	"Calbaja_0.4ml"	2024-12-12	16:21:24	74.326637	11.450007	-25.098787	39.8003	55.001	24.6017	35.1359	0.00124908	12.3374	54.5005	-17.5	0.169056	23.995	162
DATA	1734020485	655195951	69043	0	"Calbaja_0.4ml"	2024-12-12	16:21:25	73.920021	11.326662	-25.049824	39.8003	55.001	24.6008	35.1359	0.00125186	12.338	54.5005	24	0.169056	23.995	200
DATA	1734020486	654930114	69047	0	"Calbaja_0.4ml"	2024-12-12	16:21:26	73.569969	11.210999	-24.962811	39.8003	55.001	24.6013	35.1359	0.00125485	12.3379	54.5005	27.75	0.169056	23.9954	234
DATA	1734020487	654930114	69051	0	"Calbaja_0.4ml"	2024-12-12	16:21:27	73.489067	11.338431	-24.957752	39.7999	55.001	24.6013	35.1359	0.00124974	12.3376	54.5005	-7	0.169056	23.9958	 88
DATA	1734020488	654930114	69055	0	"Calbaja_0.4ml"	2024-12-12	16:21:28	73.422409	11.579836	-25.02293	39.7999	55.001	24.6013	35.1359	0.00125254	12.3377	54.5005	11.25	0.169056	23.9958	171
DATA	1734020489	654930114	69059	0	"Calbaja_0.4ml"	2024-12-12	16:21:29	73.312042	11.607715	-25.071856	39.7999	55.001	24.6029	35.1359	0.00125262	12.3382	54.5005	6	0.169056	23.9958	 24
DATA	1734020490	654930114	69063	0	"Calbaja_0.4ml"	2024-12-12	16:21:30	73.333382	11.190784	-25.003391	39.8007	55.001	24.6029	35.1359	0.00125	12.337	54.5005	6.25	0.169056	23.9961	180
DATA	1734020491	654930114	69067	0	"Calbaja_0.4ml"	2024-12-12	16:21:31	72.542488	11.259734	-24.944201	39.8003	55.001	24.6033	35.1359	0.00125025	12.3381	54.5005	-12.5	0.169056	23.9961	174
DATA	1734020492	654930114	69071	0	"Calbaja_0.4ml"	2024-12-12	16:21:32	72.673386	11.460913	-24.974613	39.7982	55.001	24.6029	35.1359	0.00125015	12.3378	54.5005	-16	0.169056	23.9961	106
DATA	1734020493	654930114	69075	0	"Calbaja_0.4ml"	2024-12-12	16:21:33	72.148674	11.328248	-25.01045	39.7994	55.001	24.6025	35.1359	0.0012519	12.3377	54.5005	-64	0.169056	23.9958	  9
DATA	1734020494	654647111	69079	0	"Calbaja_0.4ml"	2024-12-12	16:21:34	72.5401	11.289582	-24.95035	39.8003	55.001	24.6037	35.1359	0.00125093	12.3375	54.5005	21	0.169056	23.9958	156
DATA	1734020495	654647111	69083	0	"Calbaja_0.4ml"	2024-12-12	16:21:35	72.068733	11.365574	-24.972916	39.7994	55.001	24.6017	35.1359	0.00125497	12.3375	54.5005	-113.5	0.169056	23.9958	 28
DATA	1734020496	654647111	69087	0	"Calbaja_0.4ml"	2024-12-12	16:21:36	72.235542	11.384209	-24.767481	39.7999	55.001	24.6	35.1359	0.001253	12.3377	54.5005	44	0.169056	23.9958	 88
DATA	1734020497	654647111	69091	0	"Calbaja_0.4ml"	2024-12-12	16:21:37	72.079536	12.185877	-20.706202	39.8003	55.001	24.6046	35.1359	0.0012507	12.338	54.5005	192.75	0.169056	23.995	108
DATA	1734020498	654647111	69095	0	"Calbaja_0.4ml"	2024-12-12	16:21:38	71.846352	14.193771	-12.220061	39.7999	55.001	24.6112	35.1359	0.00125087	12.3377	54.5005	538.25	0.169056	23.9954	 22
DATA	1734020499	654647111	69099	0	"Calbaja_0.4ml"	2024-12-12	16:21:39	71.560097	14.91128	-10.126836	39.8007	55.001	24.6166	35.1359	0.00125247	12.3374	54.5005	417.75	0.169056	23.9954	227
DATA	1734020500	654647111	69103	0	"Calbaja_0.4ml"	2024-12-12	16:21:40	71.984894	14.061332	-13.775698	39.8007	55.001	24.6215	35.1359	0.00125402	12.338	54.5005	6.5	0.169056	23.9958	 48
DATA	1734020501	654375076	69107	0	"Calbaja_0.4ml"	2024-12-12	16:21:41	72.242706	12.936386	-17.567568	39.8007	55.001	24.6211	35.1359	0.00125215	12.3378	54.5005	-139.25	0.169056	23.9958	 54
DATA	1734020502	654375076	69111	0	"Calbaja_0.4ml"	2024-12-12	16:21:42	71.737297	12.48095	-19.99239	39.7999	55.001	24.6157	35.1359	0.00125043	12.3376	54.5005	-111	0.169056	23.9958	 78
DATA	1734020503	654375076	69115	0	"Calbaja_0.4ml"	2024-12-12	16:21:43	71.623291	12.061372	-21.303593	39.8007	55.001	24.6132	35.1359	0.00125391	12.3377	54.5005	-128.25	0.169056	23.9958	 27
DATA	1734020504	654375076	69119	0	"Calbaja_0.4ml"	2024-12-12	16:21:44	71.554352	12.146189	-22.00738	39.8011	55.001	24.6087	35.1359	0.00125052	12.3379	54.5005	-70.25	0.169056	23.9958	196
DATA	1734020505	654375076	69123	0	"Calbaja_0.4ml"	2024-12-12	16:21:45	71.208115	11.670772	-22.702772	39.8003	55.001	24.6046	35.1359	0.00125212	12.3376	54.5005	8	0.169056	23.9958	246
DATA	1734020506	654375076	69127	0	"Calbaja_0.4ml"	2024-12-12	16:21:46	71.8246	11.73996	-22.974676	39.8007	55.001	24.6046	35.1359	0.00125359	12.3378	54.5005	22	0.169056	23.9958	192
DATA	1734020507	654375076	69131	0	"Calbaja_0.4ml"	2024-12-12	16:21:47	71.342117	11.553203	-23.369841	39.7999	55.001	24.605	35.1359	0.00125488	12.3375	54.5005	9.25	0.169056	23.9961	118
DATA	1734020508	654375076	69135	0	"Calbaja_0.4ml"	2024-12-12	16:21:48	72.101593	11.347185	-23.777731	39.7999	55.001	24.6042	35.1359	0.00125066	12.3379	54.5005	-6.5	0.169056	23.9961	174
DATA	1734020509	654100894	69139	0	"Calbaja_0.4ml"	2024-12-12	16:21:49	72.783005	11.056909	-23.884214	39.7999	55.001	24.6037	35.1359	0.0012565	12.3377	54.5005	8	0.169056	23.9961	241
DATA	1734020510	654100894	69143	0	"Calbaja_0.4ml"	2024-12-12	16:21:50	73.898819	11.276835	-23.992645	39.8011	55.001	24.6025	35.1359	0.00125406	12.3376	54.5005	4.5	0.169056	23.9958	115
DATA	1734020511	654100894	69147	0	"Calbaja_0.4ml"	2024-12-12	16:21:51	75.947708	11.53022	-24.248388	39.7994	55.001	24.6037	35.1359	0.0012567	12.3376	54.5005	-87.25	0.169056	23.9958	178
DATA	1734020512	654100894	69151	0	"Calbaja_0.4ml"	2024-12-12	16:21:52	77.652328	11.47926	-24.430897	39.7999	55.001	24.6017	35.1359	0.00124996	12.3381	54.5005	41.5	0.169056	23.9958	134
DATA	1734020513	654100894	69155	0	"Calbaja_0.4ml"	2024-12-12	16:21:53	79.644173	11.461836	-24.414097	39.7999	55.001	24.6	35.1359	0.001253	12.3376	54.5005	-7.5	0.169056	23.9958	174
DATA	1734020514	654100894	69159	0	"Calbaja_0.4ml"	2024-12-12	16:21:54	81.475883	11.575411	-24.580845	39.7994	55.001	24.6	35.1359	0.00124922	12.3379	54.5005	13.25	0.169056	23.9954	 76
DATA	1734020515	654100894	69163	0	"Calbaja_0.4ml"	2024-12-12	16:21:55	83.073441	11.867484	-24.655207	39.8003	55.001	24.6	35.1359	0.00125242	12.3375	54.5005	41	0.169056	23.9958	154
DATA	1734020516	653836965	69167	0	"Calbaja_0.4ml"	2024-12-12	16:21:56	84.472008	11.675451	-24.646353	39.7999	55.001	24.6	35.1359	0.00125277	12.3375	54.5005	54	0.169056	23.9958	205
DATA	1734020517	653836965	69171	0	"Calbaja_0.4ml"	2024-12-12	16:21:57	85.226151	11.376054	-24.74892	39.7999	55.001	24.6013	35.1359	0.00125061	12.3378	54.5005	-44.75	0.169056	23.9946	232
DATA	1734020518	653836965	69175	0	"Calbaja_0.4ml"	2024-12-12	16:21:58	85.905762	11.727082	-24.794144	39.7994	55.001	24.6004	35.1359	0.00125401	12.3372	54.5005	-24	0.169056	23.9958	132
DATA	1734020519	653836965	69179	0	"Calbaja_0.4ml"	2024-12-12	16:21:59	86.128021	11.472606	-24.858517	39.8003	55.001	24.6008	35.1359	0.00124989	12.3369	54.5005	-6	0.169056	23.9954	 88
DATA	1734020520	653836965	69183	0	"Calbaja_0.4ml"	2024-12-12	16:22:00	87.07251	11.34726	-24.816271	39.8003	55.001	24.6008	35.1359	0.00125273	12.3375	54.5005	68	0.169056	23.9954	207
DATA	1734020521	653836965	69187	0	"Calbaja_0.4ml"	2024-12-12	16:22:01	86.983429	11.373385	-24.96217	39.7999	55.001	24.6004	35.1359	0.00125237	12.3383	54.5005	-20	0.169056	23.9958	 86
DATA	1734020522	653836965	69191	0	"Calbaja_0.4ml"	2024-12-12	16:22:02	86.068344	11.227108	-24.847898	39.7994	55.001	24.6004	35.1357	0.0012523	12.3376	54.5005	24	0.169056	23.9958	 30
DATA	1734020523	653836965	69195	0	"Calbaja_0.4ml"	2024-12-12	16:22:03	86.37925	11.299417	-24.861044	39.7999	55.001	24.6008	35.1359	0.00125322	12.3378	54.5005	16.5	0.169056	23.9961	137
DATA	1734020524	653561115	69199	0	"Calbaja_0.4ml"	2024-12-12	16:22:04	85.456612	11.510438	-24.966803	39.7999	55.001	24.5996	35.1359	0.00125718	12.3376	54.5005	51.75	0.169056	23.9961	244
DATA	1734020525	653561115	69203	0	"Calbaja_0.4ml"	2024-12-12	16:22:05	85.879059	11.108161	-24.94706	39.8003	55.001	24.6	35.1359	0.00125137	12.3378	54.5005	19.5	0.169056	23.9961	200
DATA	1734020526	653561115	69207	0	"Calbaja_0.4ml"	2024-12-12	16:22:06	85.224182	11.540883	-24.958326	39.8003	55.001	24.6004	35.1359	0.00125184	12.3378	54.5005	-12	0.169056	23.9961	 86
DATA	1734020527	653561115	69211	0	"Calbaja_0.4ml"	2024-12-12	16:22:07	84.908653	11.525999	-24.897657	39.7999	55.001	24.6013	35.1359	0.00124953	12.3378	54.5005	31	0.169056	23.9958	102
DATA	1734020528	653561115	69215	0	"Calbaja_0.4ml"	2024-12-12	16:22:08	84.048454	10.892506	-24.886131	39.8003	55.001	24.6013	35.1359	0.0012499	12.3378	54.5005	-43.5	0.169056	23.9958	154
DATA	1734020529	653561115	69219	0	"Calbaja_0.4ml"	2024-12-12	16:22:09	84.314583	11.250451	-24.723928	39.7994	55.001	24.6008	35.1359	0.0012534	12.338	54.5005	18.75	0.169056	23.9954	116
DATA	1734020530	653561115	69223	0	"Calbaja_0.4ml"	2024-12-12	16:22:10	83.590172	12.156063	-21.078592	39.8007	55.001	24.6033	35.1359	0.0012488	12.3375	54.5005	200	0.169056	23.9958	 31
DATA	1734020531	653286933	69227	0	"Calbaja_0.4ml"	2024-12-12	16:22:11	82.581749	14.018146	-12.571815	39.7999	55.001	24.6095	35.1359	0.0012504	12.3375	54.5005	436.25	0.169056	23.9954	227
DATA	1734020532	653286933	69231	0	"Calbaja_0.4ml"	2024-12-12	16:22:12	82.845757	14.474236	-10.104365	39.7999	55.001	24.6174	35.1359	0.00124914	12.3376	54.5005	378.25	0.169056	23.9958	 31
DATA	1734020533	653286933	69235	0	"Calbaja_0.4ml"	2024-12-12	16:22:13	82.379417	14.034658	-13.66892	39.7999	55.001	24.6223	35.1359	0.0012506	12.3373	54.5005	1.25	0.169056	23.9958	 79
DATA	1734020534	653286933	69239	0	"Calbaja_0.4ml"	2024-12-12	16:22:14	81.938507	12.852681	-17.56078	39.8007	55.001	24.6215	35.1359	0.00124865	12.338	54.5005	-168.5	0.169056	23.9958	183
DATA	1734020535	653286933	69243	0	"Calbaja_0.4ml"	2024-12-12	16:22:15	81.335884	12.16529	-20.135639	39.8003	55.001	24.6161	35.1359	0.00125235	12.3382	54.5005	-193	0.169056	23.9954	100
DATA	1734020536	653286933	69247	0	"Calbaja_0.4ml"	2024-12-12	16:22:16	81.054482	12.078085	-21.511562	39.7999	55.001	24.6112	35.1359	0.00124869	12.3374	54.5005	-109.5	0.169056	23.9958	 21
DATA	1734020537	653286933	69251	0	"Calbaja_0.4ml"	2024-12-12	16:22:17	80.719643	12.148183	-22.404606	39.8003	55.001	24.6062	35.1359	0.00124998	12.3383	54.5005	-93.5	0.169056	23.9958	216
DATA	1734020538	653286933	69255	0	"Calbaja_0.4ml"	2024-12-12	16:22:18	80.419037	11.950787	-22.86167	39.7999	55.001	24.6042	35.1359	0.00125086	12.338	54.5005	-42.75	0.169056	23.9954	190
DATA	1734020539	653007984	69259	0	"Calbaja_0.4ml"	2024-12-12	16:22:19	80.37236	11.635147	-23.281696	39.7994	55.001	24.6033	35.1359	0.00125206	12.3374	54.5005	10.25	0.169056	23.9954	170
DATA	1734020540	653007984	69263	0	"Calbaja_0.4ml"	2024-12-12	16:22:20	80.906715	11.725724	-23.662697	39.8003	55.001	24.6046	35.1359	0.00125079	12.3378	54.5005	-47.5	0.169056	23.9954	212
DATA	1734020541	653007984	69267	0	"Calbaja_0.4ml"	2024-12-12	16:22:21	81.558891	11.22732	-23.859989	39.7999	55.001	24.6033	35.1359	0.00125247	12.3374	54.5005	-19.25	0.169056	23.9958	245
DATA	1734020542	653007984	69271	0	"Calbaja_0.4ml"	2024-12-12	16:22:22	82.815811	11.46378	-24.197779	39.7994	55.001	24.6029	35.1359	0.00124941	12.3372	54.5005	-17.25	0.169056	23.9961	226
DATA	1734020543	653007984	69275	0	"Calbaja_0.4ml"	2024-12-12	16:22:23	84.273438	11.329401	-24.24152	39.8003	55.001	24.6021	35.1359	0.00125222	12.3378	54.5005	5.75	0.169056	23.9965	 88
DATA	1734020544	653007984	69279	0	"Calbaja_0.4ml"	2024-12-12	16:22:24	86.461319	11.325612	-24.456585	39.7999	55.001	24.6021	35.1359	0.00125151	12.3381	54.5005	14.5	0.169056	23.9958	173
DATA	1734020545	653007984	69283	0	"Calbaja_0.4ml"	2024-12-12	16:22:25	88.354851	11.031226	-24.542362	39.8007	55.001	24.6017	35.1359	0.00125103	12.3374	54.5005	-28.75	0.169056	23.9954	244
DATA	1734020546	652734041	69287	0	"Calbaja_0.4ml"	2024-12-12	16:22:26	90.58654	11.468453	-24.56325	39.8003	55.001	24.6013	35.1359	0.00125234	12.3381	54.5005	-38	0.169056	23.9958	  0
DATA	1734020547	652734041	69291	0	"Calbaja_0.4ml"	2024-12-12	16:22:27	91.435539	11.506963	-24.682665	39.7999	55.001	24.6021	35.1359	0.00124977	12.338	54.5005	-14.75	0.169056	23.9946	237
DATA	1734020548	652734041	69295	0	"Calbaja_0.4ml"	2024-12-12	16:22:28	92.186714	11.300065	-24.592443	39.8011	55.001	24.6013	35.1359	0.00125308	12.3376	54.5005	-13.75	0.169056	23.9958	242
DATA	1734020549	652734041	69299	0	"Calbaja_0.4ml"	2024-12-12	16:22:29	92.735779	11.42098	-24.714422	39.8007	55.001	24.6017	35.1359	0.00125031	12.3376	54.5005	0.25	0.169056	23.995	 57
DATA	1734020550	652734041	69303	0	"Calbaja_0.4ml"	2024-12-12	16:22:30	92.576988	11.209507	-24.789398	39.8007	55.001	24.5996	35.1359	0.00125444	12.3379	54.5005	-27.5	0.169056	23.9958	238
DATA	1734020551	652734041	69307	0	"Calbaja_0.4ml"	2024-12-12	16:22:31	92.916939	11.106389	-24.825014	39.8003	55.001	24.5988	35.1359	0.0012517	12.3375	54.5005	-7.75	0.169056	23.9958	164
DATA	1734020552	652734041	69311	0	"Calbaja_0.4ml"	2024-12-12	16:22:32	93.079285	11.096503	-24.909079	39.7994	55.001	24.6	35.1359	0.00124908	12.3374	54.5005	-43	0.169056	23.9958	221
DATA	1734020553	652734041	69315	0	"Calbaja_0.4ml"	2024-12-12	16:22:33	92.488007	11.205405	-24.84524	39.7994	55.001	24.6008	35.1359	0.00124995	12.3371	54.5005	3	0.169056	23.995	158
DATA	1734020554	652471065	69319	0	"Calbaja_0.4ml"	2024-12-12	16:22:34	91.444466	11.191294	-24.940031	39.7999	55.001	24.5996	35.1359	0.00125535	12.3378	54.5005	-2.75	0.169056	23.9954	232
DATA	1734020555	652471065	69323	0	"Calbaja_0.4ml"	2024-12-12	16:22:35	91.81749	11.267329	-24.845007	39.7994	55.001	24.5988	35.1359	0.00124757	12.338	54.5005	12.25	0.169056	23.9954	137
DATA	1734020556	652471065	69327	0	"Calbaja_0.4ml"	2024-12-12	16:22:36	91.34433	11.596564	-24.91251	39.7986	55.001	24.6004	35.1357	0.00125113	12.3376	54.5005	7.75	0.169056	23.9958	 67
DATA	1734020557	652471065	69331	0	"Calbaja_0.4ml"	2024-12-12	16:22:37	90.435844	11.375593	-25.023079	39.8003	55.001	24.5992	35.1359	0.00125094	12.3378	54.5005	-59.5	0.169056	23.9961	218
DATA	1734020558	652471065	69335	0	"Calbaja_0.4ml"	2024-12-12	16:22:38	89.750168	11.201262	-24.981646	39.7994	55.001	24.5988	35.1359	0.00125433	12.3381	54.5005	-25	0.169056	23.9961	132
DATA	1734020559	652471065	69339	0	"Calbaja_0.4ml"	2024-12-12	16:22:39	88.931252	11.422907	-24.907494	39.7999	55.001	24.5988	35.1359	0.00125552	12.3373	54.5005	0.25	0.169056	23.9961	199
DATA	1734020560	652471065	69343	0	"Calbaja_0.4ml"	2024-12-12	16:22:40	88.649414	11.431671	-24.353233	39.8007	55.001	24.598	35.1359	0.00125158	12.3377	54.5005	63.5	0.169056	23.9958	112
DATA	1734020561	652185916	69347	0	"Calbaja_0.4ml"	2024-12-12	16:22:41	87.375389	12.701512	-18.518446	39.7994	55.001	24.6021	35.1359	0.00125118	12.3376	54.5005	336.5	0.169056	23.9958	233
DATA	1734020562	652185916	69351	0	"Calbaja_0.4ml"	2024-12-12	16:22:42	87.086899	14.129941	-10.941247	39.7999	55.001	24.6087	35.1359	0.00125009	12.3375	54.5005	610	0.169056	23.9958	149
DATA	1734020563	652185916	69355	0	"Calbaja_0.4ml"	2024-12-12	16:22:43	86.807137	14.542474	-11.152591	39.7999	55.001	24.6157	35.1359	0.00125211	12.3378	54.5005	328.5	0.169056	23.995	182
DATA	1734020564	652185916	69359	0	"Calbaja_0.4ml"	2024-12-12	16:22:44	86.383698	13.517393	-15.378766	39.8003	55.001	24.6207	35.1359	0.0012486	12.3385	54.5005	-23	0.169056	23.9954	 92
DATA	1734020565	652185916	69363	0	"Calbaja_0.4ml"	2024-12-12	16:22:45	85.781845	12.658143	-18.616369	39.8007	55.001	24.6178	35.1359	0.00124892	12.3374	54.5005	-160.75	0.169056	23.9954	 89
DATA	1734020566	652185916	69367	0	"Calbaja_0.4ml"	2024-12-12	16:22:46	84.945953	12.440878	-20.793299	39.7999	55.001	24.612	35.1359	0.0012543	12.3372	54.5005	-113	0.169056	23.9958	102
DATA	1734020567	652185916	69371	0	"Calbaja_0.4ml"	2024-12-12	16:22:47	85.08606	11.867139	-21.865564	39.7999	55.001	24.6091	35.1359	0.00125253	12.3378	54.5005	-87.5	0.169056	23.9958	208
DATA	1734020568	652185916	69375	0	"Calbaja_0.4ml"	2024-12-12	16:22:48	84.173859	11.723422	-22.583742	39.8003	55.001	24.605	35.1359	0.00125034	12.3369	54.5005	-38.25	0.169056	23.9958	223
DATA	1734020569	651912927	69379	0	"Calbaja_0.4ml"	2024-12-12	16:22:49	83.909904	11.641461	-23.072153	39.799	55.001	24.605	35.1359	0.00125095	12.3382	54.5005	-56.75	0.169056	23.9946	187
DATA	1734020570	651912927	69383	0	"Calbaja_0.4ml"	2024-12-12	16:22:50	84.092957	11.611618	-23.308899	39.7999	55.001	24.6033	35.1359	0.00125483	12.3383	54.5005	-51	0.169056	23.9958	140
DATA	1734020571	651912927	69387	0	"Calbaja_0.4ml"	2024-12-12	16:22:51	84.448677	11.387788	-23.767813	39.8003	55.001	24.6013	35.1359	0.0012544	12.3371	54.5005	34.75	0.169056	23.9954	186
DATA	1734020572	651912927	69391	0	"Calbaja_0.4ml"	2024-12-12	16:22:52	85.439049	11.658181	-23.990231	39.7994	55.001	24.6017	35.1359	0.00125687	12.3375	54.5005	46.5	0.169056	23.9954	192
DATA	1734020573	651912927	69395	0	"Calbaja_0.4ml"	2024-12-12	16:22:53	87.17144	11.191849	-24.031122	39.7999	55.001	24.6013	35.1359	0.00124744	12.3378	54.5005	-11.25	0.169056	23.995	161
DATA	1734020574	651912927	69399	0	"Calbaja_0.4ml"	2024-12-12	16:22:54	88.589531	11.300654	-24.365953	39.799	55.001	24.6	35.1359	0.00125165	12.3376	54.5007	-41.5	0.169056	23.9958	 40
DATA	1734020575	651912927	69403	0	"Calbaja_0.4ml"	2024-12-12	16:22:55	90.315773	11.359439	-24.444901	39.8003	55.001	24.5992	35.1359	0.00125167	12.3379	54.5005	-39.5	0.169056	23.9961	223
DATA	1734020576	651642084	69407	0	"Calbaja_0.4ml"	2024-12-12	16:22:56	92.267479	11.311089	-24.517246	39.7999	55.001	24.5988	35.1359	0.00125316	12.3375	54.5005	58.25	0.169056	23.9961	252
DATA	1734020577	651642084	69411	0	"Calbaja_0.4ml"	2024-12-12	16:22:57	93.390732	11.296368	-24.656742	39.8003	55.001	24.6	35.1359	0.00125156	12.3381	54.5009	-12.25	0.169056	23.9954	105
DATA	1734020578	651642084	69415	0	"Calbaja_0.4ml"	2024-12-12	16:22:58	94.190704	11.194563	-24.709982	39.7999	55.001	24.5988	35.1359	0.00125189	12.3374	54.5011	-58.75	0.169056	23.9958	 63
DATA	1734020579	651642084	69419	0	"Calbaja_0.4ml"	2024-12-12	16:22:59	94.900215	11.36252	-24.735205	39.7994	55.001	24.5988	35.1359	0.00125103	12.3375	54.5007	-14.25	0.169056	23.9954	220
DATA	1734020580	651642084	69423	0	"Calbaja_0.4ml"	2024-12-12	16:23:00	95.236137	11.219525	-24.827478	39.7994	55.001	24.6	35.1359	0.00125186	12.3383	54.5007	15.5	0.169056	23.9958	 20
DATA	1734020581	651642084	69427	0	"Calbaja_0.4ml"	2024-12-12	16:23:01	94.999809	11.367925	-24.817394	39.799	55.001	24.5988	35.1359	0.00125109	12.3378	54.5013	-65	0.169056	23.9965	112
DATA	1734020582	651642084	69431	0	"Calbaja_0.4ml"	2024-12-12	16:23:02	94.929596	11.509898	-24.886524	39.7999	55.001	24.5967	35.1359	0.00125285	12.3373	54.5005	-22.75	0.169056	23.9961	 55
DATA	1734020583	651642084	69435	0	"Calbaja_0.4ml"	2024-12-12	16:23:03	94.578926	11.216732	-24.802746	39.7999	55.001	24.5959	35.1359	0.00125221	12.3372	54.5005	33	0.169056	23.9954	 85
DATA	1734020584	651377916	69439	0	"Calbaja_0.4ml"	2024-12-12	16:23:04	93.905807	11.418001	-24.905472	39.7999	55.001	24.5967	35.1359	0.0012481	12.3382	54.5005	49.75	0.169056	23.9958	204
DATA	1734020585	651377916	69443	0	"Calbaja_0.4ml"	2024-12-12	16:23:05	93.584488	11.087256	-24.874695	39.8003	55.001	24.598	35.1359	0.00125327	12.3374	54.5005	1.5	0.169056	23.9958	 97
DATA	1734020586	651377916	69447	0	"Calbaja_0.4ml"	2024-12-12	16:23:06	92.95961	11.86235	-24.930117	39.7999	55.001	24.5975	35.1359	0.00125142	12.3384	54.5005	-40.5	0.169056	23.9954	140
DATA	1734020587	651377916	69451	0	"Calbaja_0.4ml"	2024-12-12	16:23:07	91.97377	11.508881	-24.966026	39.8003	55.001	24.5975	35.1359	0.00124793	12.3371	54.5005	-45	0.169056	23.9954	 91
DATA	1734020588	651377916	69455	0	"Calbaja_0.4ml"	2024-12-12	16:23:08	91.53138	11.177075	-24.878349	39.8003	55.001	24.5967	35.1359	0.0012501	12.3377	54.5005	28.75	0.169056	23.9954	143
DATA	1734020589	651377916	69459	0	"Calbaja_0.4ml"	2024-12-12	16:23:09	90.309853	11.458006	-24.93088	39.7994	55.001	24.5971	35.1359	0.00125349	12.3372	54.5005	16.5	0.169056	23.9958	158
DATA	1734020590	651377916	69463	0	"Calbaja_0.4ml"	2024-12-12	16:23:10	89.410622	11.269191	-24.961149	39.8007	55.001	24.5975	35.1359	0.0012525	12.338	54.5005	40.5	0.169056	23.9958	 68
DATA	1734020591	651103019	69467	0	"Calbaja_0.4ml"	2024-12-12	16:23:11	88.902237	11.372242	-25.030209	39.8003	55.001	24.5992	35.1359	0.00124893	12.3374	54.5005	-8.25	0.169056	23.9961	190
DATA	1734020592	651103019	69471	0	"Calbaja_0.4ml"	2024-12-12	16:23:12	88.550133	11.329108	-25.043638	39.8003	55.001	24.5975	35.1359	0.00125097	12.3372	54.5005	12	0.169056	23.9961	 39
DATA	1734020593	651103019	69475	0	"Calbaja_0.4ml"	2024-12-12	16:23:13	88.54248	11.2549	-24.980198	39.7999	55.001	24.5967	35.1359	0.00125474	12.3378	54.5005	-28.25	0.169056	23.9958	150
DATA	1734020594	651103019	69479	0	"Calbaja_0.4ml"	2024-12-12	16:23:14	87.831772	11.180022	-24.983902	39.7999	55.001	24.5959	35.1359	0.00125353	12.3376	54.5005	-32.5	0.169056	23.9958	233
